"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1983-02-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",209.24,"bereinigt"
"1983-02-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",189.77,"bereinigt"
"1983-02-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",79.15,"bereinigt"
"1983-02-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.55,"bereinigt"
"1983-02-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",39.07,"bereinigt"
"1983-02-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",200.73,"bereinigt"
"1983-02-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",181.36,"bereinigt"
"1983-02-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",127.81,"bereinigt"
"1983-02-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.61,"bereinigt"
"1983-02-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",39.28,"bereinigt"
"1983-02-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",160.77,"bereinigt"
"1983-02-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",149.43,"bereinigt"
"1983-02-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",197.14,"bereinigt"
"1983-02-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",1.01,"bereinigt"
"1983-02-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",38.23,"bereinigt"
"1983-02-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",60.18,"bereinigt"
"1983-02-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",68.24,"bereinigt"
"1983-02-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",93.27,"bereinigt"
"1983-02-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.32,"bereinigt"
"1983-02-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",40.27,"bereinigt"
"1983-02-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",211.66,"bereinigt"
"1983-02-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",190.75,"bereinigt"
"1983-02-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",113.7,"bereinigt"
"1983-02-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.24,"bereinigt"
"1983-02-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",40.63,"bereinigt"
"1983-02-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",155.48,"bereinigt"
"1983-02-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",145.9,"bereinigt"
"1983-02-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",88.26,"bereinigt"
"1983-02-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.22,"bereinigt"
"1983-02-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",43.74,"bereinigt"
"1983-02-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",143.15,"bereinigt"
"1983-02-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",137.64,"bereinigt"
"1983-02-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",72.46,"bereinigt"
"1983-02-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",2.54,"bereinigt"
"1983-02-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",47.1,"bereinigt"
"1983-02-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",157.91,"bereinigt"
"1983-02-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",151.23,"bereinigt"
"1983-02-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",82.42,"bereinigt"
"1983-02-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.37,"bereinigt"
"1983-02-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",64.2,"bereinigt"
"1983-02-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",219.08,"bereinigt"
"1983-02-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",209.22,"bereinigt"
"1983-02-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",153.03,"bereinigt"
"1983-02-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3,"bereinigt"
"1983-02-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",85.42,"bereinigt"
"1983-02-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",184.32,"bereinigt"
"1983-02-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",192.45,"bereinigt"
"1983-02-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",196.76,"bereinigt"
